,gene,score,p-value
7847,Mir9-3hg,0.328133553487974,1.2731097557381123e-09
6939,Vamp1,0.32812118283244623,1.2750331362139824e-09
6133,Arpc1a,0.3280982497694541,1.2786062127850587e-09
12171,Bcl11a,0.32748298979073864,1.3781764095282434e-09
11066,Pin1,0.32705439167043954,1.4519416010935116e-09
1625,Atp5g3,0.32701936136527887,1.4581371138466372e-09
7701,Sult2b1,0.3265056016723033,1.5520017325433859e-09
6546,St3gal5,0.32639702683015376,1.5725757462363496e-09
7014,Fam234b,0.32614378087012774,1.621597165360412e-09
5994,Vgf,0.32574799781400043,1.7011916723414824e-09
7256,Calm3,0.3256949422823607,1.7121453460457953e-09
6283,Arf5,0.325506041933797,1.7517032191571176e-09
10851,Lgi3,0.3253637226035559,1.782090554560435e-09
12407,Arf1,0.3249736067304062,1.8680310312445164e-09
9577,Dctn6,0.32470104232182706,1.930446501272403e-09
16014,Atp5j,0.32467296760199327,1.9369891367701495e-09
13506,Vps41,0.32454367910581755,1.9673975630004636e-09
12065,Uqcr10,0.324521747111896,1.9726016465920007e-09
12362,Hint1,0.32450387668063707,1.9768518588035344e-09
692,Igfn1,0.32408405077688396,2.079294933591958e-09
4850,Mrto4,0.32390237972865865,2.1252039665397932e-09
17482,Npas4,0.32384846442850246,2.139016676078212e-09
5249,Ppp1cb,0.323782075763443,2.156144588831994e-09
16376,Uqcc2,0.32374120717353083,2.1667545105592918e-09
8120,Mical2,0.3237250386825328,2.1709659833066895e-09
4183,Tomm5,0.3236144578289649,2.199982940488109e-09
2126,Abhd12,0.3235695370882896,2.2118774595201507e-09
12397,Hist3h2ba,0.3233122701714904,2.281209486272426e-09
10856,Dmtn,0.32319506801376635,2.313489076287771e-09
9932,Itfg1,0.32307260057244497,2.347691836401371e-09
3240,Noct,0.3229132047223724,2.3929429175799355e-09
12864,Cltc,0.3227787440893569,2.431771610348487e-09
4449,Rnf11,0.32270382551638743,2.453670373027125e-09
1833,Rasgrp1,0.32258209367409163,2.48966098363208e-09
4003,Rab2a,0.32243715720912364,2.533179831294748e-09
12290,Mapk9,0.322356585028047,2.5576905382184676e-09
6706,Hdac11,0.3222246302605383,2.598329619374793e-09
9501,Ap3m2,0.32216458602916437,2.617028438046991e-09
12656,Camkk1,0.3220403665550813,2.656127515821394e-09
961,Rgs7,0.3220084525385216,2.666263777372073e-09
2815,Stard8,0.3219884918589701,2.672622569454123e-09
15417,Pfkm,0.3216537760763067,2.7814673711555076e-09
15236,Mgat3,0.321637644076394,2.7868203754848658e-09
6332,Akr1b3,0.3215011774356258,2.832504737826579e-09
